latitude,longitude,wellstatus
0.808424536043857,0.473998322553756,Plugged
0.790955231408092,0.415569263147807,Plugged
0.791346820812068,0.404880550276511,Plugged
0.794605728096826,0.417061144335934,Plugged
0.757241920149807,0.51339168889039,Plugged
0.793393112202801,0.460099238395331,Plugged
0.787241589023993,0.42459611958344,Plugged
0.812858178427957,0.464574906712172,Plugged
0.799898310878292,0.466671094830974,Plugged
0.800694105580268,0.433774040375537,Plugged
0.783755330745845,0.460363619583428,Plugged
0.781645860547161,0.41615468393987,Plugged
0.786698443328626,0.414096243345831,Plugged
0.391637284388229,0.557676169088393,Plugged
0.391750959884912,0.557751713642838,Plugged
0.770252317500813,0.493581713642866,Plugged
0.775191191672987,0.454943718593335,Plugged
0.775140661871669,0.446898867108212,Plugged
0.770328079090204,0.446653372058691,Plugged
0.770429138692862,0.448749560177492,Plugged
0.771123873792204,0.493411738395329,Plugged
0.773208079090206,0.475546862157717,Plugged
0.762180794322004,0.507499683939867,Plugged
0.807792979752467,0.493638347306204,Plugged
0.777161721474329,0.465481367108201,Plugged
0.739317880414724,0.553710401761665,Plugged
0.786079502931261,0.448598495821062,Plugged
0.733936887037234,0.528556045326032,Active
0.781064834057088,0.461968817603258,Plugged
0.780862714851795,0.457096589880465,Plugged
0.802121456573659,0.451525599781448,Plugged
0.802664602269025,0.461874386910167,Plugged
0.780647979752453,0.452129906712157,Plugged
0.786420562533919,0.457039931464632,Plugged
0.791738410216044,0.451997728494338,Plugged
0.762180794322004,0.474810377009189,Plugged
0.760867151937882,0.489842555227012,Plugged
0.760462946639882,0.47828515423691,Plugged
0.766488145315373,0.498340624533955,Plugged
0.764997615514054,0.495281317603256,Plugged
0.772525959884912,0.492033174038905,Plugged
0.760172416838564,0.472412010672537,Plugged
0.75386930425578,0.470051441365639,Plugged
0.756989271143196,0.495998941365633,Plugged
0.768749171805447,0.498397282949789,Plugged
0.772399635381595,0.487859659187418,Plugged
0.776429072467695,0.486367777999291,Plugged
0.767170231408104,0.504666985920077,Plugged
0.76958284730213,0.489861441365623,Plugged
0.772020694984253,0.494280426514136,Plugged
0.760286092335247,0.484781466118108,Plugged
0.771490198295521,0.477397555226997,Plugged
0.767107085712738,0.498453941365623,Plugged
0.767119701606763,0.495130253246826,Plugged
0.774218575778961,0.48957814928642,Plugged
0.772323873792205,0.490295773048797,Plugged
0.78495529763326,0.463404040375516,Plugged
0.761700827434589,0.492222010672557,Plugged
0.770100728096838,0.492354213642835,Plugged
0.771123873792204,0.488199584929995,Plugged
0.774471191672986,0.49150438691018,Plugged
0.764883940017371,0.507027555227011,Plugged
0.763608178427957,0.504855822553729,Plugged
0.771464933394839,0.481457753246816,Plugged
0.776492251275646,0.484630377009183,Plugged
0.769747052600154,0.488218471068606,Plugged
0.781506920149819,0.510068000771559,Plugged
0.73801685392465,0.520057976019089,Plugged
0.746732549288898,0.500115797801251,Plugged
0.800378310878292,0.401122505722046,Plugged
0.711351853924637,0.55095324829632,Plugged
0.717137052600152,0.551198743345806,Plugged
0.723364370480936,0.551897480969572,Plugged
0.727760098957767,0.557109634434941,Plugged
0.752214602269024,0.535524485920086,Plugged
0.780622714851794,0.501362183939892,Plugged
0.761953443328614,0.511201070078498,Plugged
0.761119767831931,0.511050005722068,Plugged
0.760665032732589,0.510936688890365,Plugged
0.750395661871657,0.509671416613148,Plugged
0.774761721474327,0.419553916613146,Plugged
0.794694171805436,0.414794980969597,Plugged
0.804294072467685,0.420686985920085,Plugged
0.804129834057099,0.415342629484437,Plugged
0.794694171805436,0.41062149087057,Plugged
0.808664536043857,0.42098913938544,Plugged
0.807439271143198,0.40693896611809,Plugged
0.804963509553783,0.406901193840868,Plugged
0.802108807567025,0.406901193840868,Plugged
0.799216224785584,0.406901193840868,Plugged
0.809498211540541,0.415909188890384,Plugged
0.7971067545869,0.407052282949793,Plugged
0.798950959884925,0.410545946316125,Plugged
0.794605728096826,0.406882332454716,Plugged
0.803675132070343,0.410640377009181,Plugged
0.795085728096826,0.417401070078476,Plugged
0.814260264520665,0.421026911662662,Plugged
0.78567529763326,0.463366268098294,Plugged
0.792382615514045,0.462327629484446,Plugged
0.797321489686242,0.462044362157702,Plugged
0.794567847302143,0.454943718593335,Plugged
0.794428906904777,0.449467183939869,Plugged
0.793961522798825,0.443707357207199,Plugged
0.783389006242528,0.450430302751766,Plugged
0.78109009895777,0.462554238395321,Plugged
0.780887979752453,0.457663124533952,Plugged
0.789136324123335,0.455189238395316,Plugged
0.786597383725968,0.46200658988048,Plugged
0.794593112202801,0.459967035425017,Plugged
0.786357416838554,0.455132579979483,Plugged
0.791889966507434,0.455113693840871,Plugged
0.786142681739212,0.450298099781453,Plugged
0.792231026110069,0.445709139385439,Plugged
0.796892019487559,0.434189510672559,Plugged
0.790563675116702,0.422160005722061,Plugged
0.807401390348491,0.430790277999283,Plugged
0.802121456573659,0.425993570078511,Plugged
0.796146787699485,0.42897735720719,Plugged
0.78535950293126,0.4292039661181,Plugged
0.802260396971001,0.430790277999283,Plugged
0.807654006242539,0.43551144136561,Plugged
0.780306953262404,0.434812703741845,Plugged
0.796146787699485,0.439250599781464,Plugged
0.790639469818678,0.439326144335908,Plugged
0.79509837710346,0.43381181265276,Plugged
0.789818410216043,0.434378347306212,Plugged
0.801401456573658,0.438665178989401,Plugged
0.780736390348501,0.453376292850763,Plugged
0.787797383725969,0.427013347306207,Plugged
0.788706853924652,0.439363891860671,Plugged
0.787974238030603,0.439288372058686,Plugged
0.793481522798825,0.439175055227019,Plugged
0.799216224785584,0.439061738395316,Plugged
0.803409867169684,0.439005104731942,Plugged
0.79929201948756,0.436984436415126,Plugged
0.789249999620018,0.457984164137883,Plugged
0.784740562533918,0.450543619583434,Plugged
0.796917284388218,0.431791169088403,Plugged
0.80395301286505,0.435247060177513,Plugged
0.803574072467685,0.428391936415127,Plugged
0.79018473471936,0.447068842355712,Plugged
0.801843542666366,0.434397233444823,Plugged
0.794113112202801,0.426201317603234,Plugged
0.781885860547161,0.454584931464642,Plugged
0.780066953262404,0.429619436415122,Plugged
0.793670992997508,0.440799139385424,Plugged
0.779612218163062,0.424633891860662,Plugged
0.783515330745844,0.423689659187411,Plugged
0.786913178427968,0.441630055227009,Plugged
0.800946721474317,0.428958471068578,Plugged
0.783515330745844,0.452488718593346,Plugged
0.786281622136577,0.453602926514133,Plugged
0.785953178427967,0.441346787900265,Plugged
0.798950959884925,0.430374807702261,Plugged
0.800719370480951,0.448315228494319,Plugged
0.800150926772341,0.451771119583429,Plugged
0.780749039355112,0.453961738395321,Plugged
0.78567529763326,0.462025476019091,Plugged
0.791624701606775,0.448938421563639,Plugged
0.797776224785583,0.450335872058675,Plugged
0.797763608891535,0.445142604731952,Plugged
0.78053430425577,0.449051713642847,Plugged
0.797826754586901,0.454263891860676,Plugged
0.786483708229285,0.458966169088392,Plugged
0.780963774454453,0.459608248296324,Plugged
0.780799569156429,0.45509480770226,Plugged
0.781847979752454,0.461968817603258,Plugged
0.786508973129944,0.45970265423692,Plugged
0.780597449951136,0.450128149286412,Plugged
0.791397350613385,0.439250599781464,Plugged
0.791864701606775,0.454528273048808,Plugged
0.783629006242528,0.457512035425027,Plugged
0.791043675116702,0.434038421563634,Plugged
0.786028973129943,0.434453891860656,Plugged
0.729389569156427,0.527876218593338,Plugged
0.735351622136576,0.527687357207191,Plugged
0.735541092335235,0.533088372058707,Plugged
0.741199966507432,0.522135277999279,Plugged
0.739279999620017,0.519321466118101,Plugged
0.741263145315384,0.51569562453395,Plugged
0.809346622136565,0.420932505722066,Plugged
0.785826887037236,0.466274510672563,Plugged
0.796980463196169,0.467332060177517,Plugged
0.781431125447819,0.472090971068607,Plugged
0.781633244653136,0.477038768098304,Plugged
0.787090032732602,0.472449782949795,Plugged
0.785056357235918,0.472242060177496,Plugged
0.782757449951137,0.493676119583462,Plugged
0.782353244653136,0.488652802751745,Plugged
0.781734304255771,0.482647505722049,Plugged
0.787393178427968,0.482704139385423,Plugged
0.788138443328627,0.488785005722058,Plugged
0.787153178427968,0.477114287900289,Plugged
0.791422615514044,0.467199857207203,Plugged
0.784374271143187,0.474489337405223,Plugged
0.791220496308751,0.472015451266622,Plugged
0.781229039355112,0.466520005722049,Plugged
0.790045794321995,0.474867035425022,Plugged
0.784589006242528,0.484724807702274,Plugged
0.789098410216042,0.469579337405243,Plugged
0.786483708229285,0.467502010672558,Plugged
0.784399536043845,0.480135847306225,Plugged
0.781418509553795,0.471505550276508,Plugged
0.783730065845186,0.469050550276519,Plugged
0.781797449951136,0.482099832454748,Plugged
0.782290065845185,0.488218471068606,Plugged
0.783692151937893,0.469560451266597,Plugged
0.787127913527309,0.473922802751771,Plugged
0.792824701606776,0.46714319879137,Plugged
0.791422615514044,0.474281589880464,Plugged
0.784386887037235,0.468975005722074,Plugged
0.785220562533919,0.491447728494347,Plugged
0.787330032732602,0.47943710968246,Plugged
0.790197350613385,0.469598198791359,Plugged
0.782176390348478,0.471467777999286,Plugged
0.781595330745843,0.476453347306205,Plugged
0.781797449951136,0.481552183939872,Plugged
0.782037449951137,0.487595277999286,Plugged
0.785511092335236,0.46753978294978,Plugged
0.782302714851795,0.4776808473062,Plugged
0.78261847644121,0.47214762948444,Plugged
0.781696390348478,0.486537728494332,Plugged
0.782050065845185,0.467086565127996,Plugged
0.782264800944526,0.477019881959692,Plugged
0.784677416838553,0.483421763147799,Plugged
0.789401589023994,0.479852579979482,Plugged
0.78311112544782,0.487557505722063,Plugged
0.781709039355112,0.486046738395325,Plugged
0.807729800944516,0.488520624533926,Plugged
0.787683708229286,0.476075649286406,Plugged
0.788125794321994,0.477114287900289,Plugged
0.800567781076975,0.472317604731976,Plugged
0.787999502931262,0.471826589880474,Plugged
0.786862648626627,0.466406713642841,Plugged
0.797460430083584,0.488086268098293,Plugged
0.793633112202801,0.494167134434929,Plugged
0.811228708229274,0.466822159187404,Plugged
0.804685628759075,0.479890327504244,Plugged
0.809472946639882,0.471316713642856,Plugged
0.813641324123323,0.474678174038875,Plugged
0.807641390348491,0.426201317603234,Plugged
0.791068940017361,0.469560451266597,Plugged
0.791637350613386,0.478492877009173,Plugged
0.781822714851795,0.481155599781462,Plugged
0.78496794663987,0.482779683939867,Plugged
0.75114092677234,0.499926936415139,Plugged
0.768193377103447,0.51699866908839,Plugged
0.776290132070353,0.483062951266611,Plugged
0.770909138692862,0.487312010672542,Plugged
0.771060728096838,0.492259782949779,Plugged
0.771414403593521,0.498095129484434,Plugged
0.766184966507421,0.496792084929995,Plugged
0.760614502931272,0.497245327504239,Plugged
0.76538920491803,0.48727423839532,Plugged
0.765907085712738,0.502136441365607,Plugged
0.760020827434588,0.492448619583432,Plugged
0.765136555911396,0.482401985920068,Plugged
0.760462946639882,0.501796515623065,Plugged
0.760462946639882,0.503042901761672,Plugged
0.771944933394839,0.502325302751755,Plugged
0.768685992997495,0.495224659187423,Plugged
0.767675496308763,0.474848149286411,Plugged
0.77570910558028,0.467105426514147,Plugged
0.775746986374987,0.463328520573531,Plugged
0.773637516176303,0.485555723543858,Plugged
0.777591191672988,0.49764191166265,Plugged
0.76628602611008,0.506574337405226,Plugged
0.775835396971011,0.470844584929965,Plugged
0.776075396971011,0.476321144335927,Plugged
0.776277516176304,0.482477530474548,Plugged
0.776517516176305,0.488445079979481,Plugged
0.77344804597762,0.480494659187414,Plugged
0.773043840679619,0.469900377009174,Plugged
0.765616555911397,0.491126688890381,Plugged
0.769911257898155,0.499209337405222,Plugged
0.776656456573646,0.492429733444821,Plugged
0.765919701606762,0.499265971068596,Plugged
0.765086026110079,0.480891218593329,Plugged
0.765250264520665,0.502778520573539,Plugged
0.769355463196178,0.488501738395315,Plugged
0.776479602269012,0.487198693840875,Plugged
0.763772383725981,0.496810971068606,Plugged
0.766690231408104,0.50279740671215,Plugged
0.771970165182936,0.50325064928643,Plugged
0.770467052600155,0.498095129484434,Plugged
0.771717549288887,0.493732777999295,Plugged
0.776239602269012,0.481646614632964,Plugged
0.776075396971011,0.476812134434934,Plugged
0.775923840679621,0.472714164137892,Plugged
0.771717549288887,0.472940797801262,Plugged
0.770707052600155,0.482723025524034,Plugged
0.772690165182936,0.489767010672567,Plugged
0.775216456573645,0.463196317603253,Plugged
0.770492317500813,0.46238428790028,Plugged
0.775102781076962,0.468162976019101,Plugged
0.761448178427955,0.500644560177515,Plugged
0.773081754586912,0.46546248096959,Plugged
0.775229105580279,0.462403174038891,Plugged
0.775759602269012,0.468257406712157,Plugged
0.775923840679621,0.472940797801262,Plugged
0.770302814189545,0.471902134434919,Plugged
0.770656522798814,0.466841045326015,Plugged
0.771010198295521,0.462422035425042,Plugged
0.766803906904787,0.469333817603262,Plugged
0.766955496308763,0.473016342355707,Plugged
0.762660794322004,0.471222282949765,Plugged
0.769860728096837,0.469881490870563,Plugged
0.754399834057098,0.476188941365613,Plugged
0.766942880414714,0.46238428790028,Plugged
0.765376555911396,0.46561354532602,Plugged
0.773271224785571,0.475112530474543,Plugged
0.764126059222664,0.504119337405237,Plugged
0.757128244653124,0.520360129484444,Plugged
0.761246092335248,0.521077728494326,Plugged
0.765755496308762,0.521512084929994,Plugged
0.751709337368365,0.527725129484448,Plugged
0.756509304255782,0.520133495821074,Plugged
0.775595396971011,0.462780847306231,Plugged
0.775911191672987,0.467294287900259,Plugged
0.775898575778962,0.472393149286421,Plugged
0.775885926772328,0.471788817603252,Plugged
0.776214337368353,0.477624188890367,Plugged
0.770542814189545,0.47735980770227,Plugged
0.769848112202789,0.462592010672543,Plugged
0.770138608891545,0.467407604731962,Plugged
0.779132218163062,0.510181292850766,Plugged
0.767877582401471,0.512334139385436,Plugged
0.760740827434589,0.50640436215769,Plugged
0.770605992997497,0.482175377009193,Plugged
0.770517549288887,0.481608842355706,Plugged
0.77142701948757,0.482647505722049,Plugged
0.766134436706104,0.507103099781456,Plugged
0.751557747964389,0.505195748296307,Plugged
0.756446125447831,0.505460154236899,Plugged
0.77697221816306,0.488766119583447,Plugged
0.775671191672987,0.420290426514134,Plugged
0.735856887037235,0.562132951266623,Plugged
0.770125992997496,0.520926664137896,Idle
0.774711191672987,0.419308421563625,Idle
0.782504800944527,0.420422604731953,Idle
0.801414072467707,0.403690822553739,Plugged
0.745077814189556,0.507669634434943,Plugged
0.744660992997507,0.503212877009172,Plugged
0.741528377103457,0.517584089880488,Plugged
0.741364171805433,0.513335030474521,Plugged
0.745279933394849,0.515582307702248,Plugged
0.803523542666367,0.404314015623059,Plugged
0.828609602269014,0.434793817603233,Plugged
0.790083675116702,0.404200698791357,Plugged
0.73900211882531,0.554730178989396,Plugged
0.769557582401472,0.52030347106861,Plugged
0.762458708229273,0.418855178989381,Plugged
0.786988973129944,0.471807703741863,Plugged
0.776946986374987,0.47545245621712,Plugged
0.814247648626641,0.426975575028985,Plugged
0.823152814189548,0.450071490870578,Plugged
0.813262383725981,0.404068520573538,Plugged
0.764997615514054,0.521776466118091,Plugged
0.792748906904776,0.404370674038893,Plugged
0.790159469818678,0.400631515623039,Plugged
0.799115165182926,0.404295129484448,Plugged
0.794908906904777,0.404295129484448,Plugged
0.746644138692851,0.512541886910195,Plugged
0.797233079090217,0.40433290176167,Plugged
0.760867151937882,0.491806540375535,Plugged
0.80300566187166,0.397685500771548,Plugged
0.807148774454442,0.404314015623059,Plugged
0.806934039355101,0.439269485920075,Plugged
0.77611331087828,0.4587017631478,Plugged
0.807830860547174,0.451393421563629,Plugged
0.807477185050467,0.454773768098294,Plugged
0.807590860547174,0.444840451266597,Plugged
0.807641390348491,0.448069733444833,Plugged
0.745216787699484,0.512957332454722,Plugged
0.781734304255771,0.510766713642864,Plugged
0.805961423461076,0.403615277999294,Plugged
0.735844238030601,0.546666416613131,Plugged
0.821018079090205,0.432508768098285,Plugged
0.828445396971014,0.434189510672559,Plugged
0.821498079090206,0.426106886910178,Plugged
0.822369668494182,0.422254411662657,Plugged
0.820967582401473,0.441157951266613,Plugged
0.829733807567039,0.4292039661181,Plugged
0.821624403593523,0.428259733444813,Plugged
0.826500132070354,0.430903594830985,Plugged
0.823481224785573,0.429638322553733,Plugged
0.825540165182915,0.43012931265274,Plugged
0.821119138692864,0.432074436415111,Plugged
0.824554900282256,0.428146416613146,Plugged
0.826778045977623,0.426560104731963,Plugged
0.781178509553794,0.50763188691018,Plugged
0.78076165524916,0.498642777999275,Plugged
0.782454271143186,0.498831639385422,Plugged
0.782492185050478,0.499284857207207,Plugged
0.781203774454453,0.50072010473196,Plugged
0.781431125447819,0.504081565128014,Plugged
0.741818906904775,0.525912208692355,Plugged
0.741439966507433,0.521644287900272,Plugged
0.746555694984241,0.526006639385411,Plugged
0.746366224785581,0.528952629484443,Plugged
0.746265198295508,0.522003075029001,Plugged
0.756041920149806,0.510558990870566,Plugged
0.751431456573657,0.514826911662649,Plugged
0.761966059222663,0.51622438691018,Plugged
0.761953443328614,0.510596763147788,Plugged
0.757418741341856,0.51086114433592,Plugged
0.759414536043857,0.512995104731944,Plugged
0.76095556253393,0.513618297801265,Plugged
0.763064999620005,0.517300822553745,Plugged
0.743233642004117,0.544626886910163,Plugged
0.742943112202799,0.505006911662654,Plugged
0.744433608891532,0.505913372058683,Plugged
0.734328476441209,0.502759634434928,Plugged
0.734303211540551,0.503571688890361,Plugged
0.734353741341868,0.493770550276518,Plugged
0.734404271143186,0.505611218593329,Plugged
0.734265297633258,0.504591441365632,Plugged
0.734341092335234,0.49480921364286,Plugged
0.802740396971001,0.467048792850773,Plugged
0.750913542666365,0.524401441365617,Plugged
0.751368277765706,0.519699164137901,Plugged
0.782353244653136,0.490805649286415,Plugged
0.772728079090205,0.493109584929975,Plugged
0.811026622136566,0.439099510672539,Plugged
0.771578608891545,0.479323792850757,Plugged
0.802727747964391,0.43398178790026,Plugged
0.800858310878292,0.440799139385424,Plugged
0.803523542666367,0.459098347306211,Plugged
0.794441522798826,0.456208990870588,Plugged
0.801969867169683,0.449995946316133,Plugged
0.794630992997485,0.451790005722075,Plugged
0.814550794322007,0.431526787900271,Plugged
0.814272913527299,0.436077976019097,Plugged
0.814260264520665,0.440440327504236,Plugged
0.785953178427967,0.444141713642867,Plugged
0.814272913527299,0.440836911662647,Plugged
0.814272913527299,0.436436787900285,Plugged
0.814348675116714,0.43343411463296,Plugged
0.814361324123324,0.432792035425028,Plugged
0.803460396971001,0.444613842355723,Plugged
0.808664536043857,0.454358297801272,Plugged
0.806075098957759,0.4476353770092,Plugged
0.817645496308764,0.448674040375507,Plugged
0.810104536043858,0.443858446316124,Plugged
0.775128045977621,0.457474263147805,Idle
0.76973440359352,0.457474263147805,Plugged
0.775115396971011,0.452526490870568,Plugged
0.775115396971011,0.453206342355722,Plugged
0.775191191672987,0.456813297801262,Plugged
0.770656522798814,0.457247654236895,Plugged
0.774420694984254,0.457209881959673,Plugged
0.775077516176304,0.453886193840876,Plugged
0.774989105580279,0.444009535425013,Plugged
0.766690231408104,0.457285426514153,Plugged
0.770214403593521,0.453093025524055,Plugged
0.77472384067962,0.439307258197297,Plugged
0.774546986374986,0.434397233444823,Plugged
0.769544933394838,0.434302827504226,Plugged
0.774370165182937,0.429732728494329,Plugged
0.774281721474327,0.425672530474545,Plugged
0.770618608891545,0.424822728494349,Plugged
0.780041688361745,0.483856119583432,Plugged
0.791991026110069,0.422311070078491,Plugged
0.78302268173921,0.419535030474535,Plugged
0.79105629101075,0.411754560177509,Plugged
0.789692118825311,0.416419065128002,Plugged
0.782542714851796,0.414171787900276,Plugged
0.729515893659744,0.533484956217118,Plugged
0.736791589023991,0.525628941365612,Plugged
0.82215493339484,0.450279213642842,Plugged
0.822041224785572,0.449674906712167,Plugged
0.811241357235908,0.404314015623059,Plugged
0.745595728096825,0.517867357207196,Plugged
0.930052747964383,0.127163025524042,Plugged
0.933147449951141,0.089677035425016,Plugged
0.935610595646508,0.115057976019099,Plugged
0.925227549288893,0.116285476019094,Plugged
0.937139006242533,0.121856441365616,Plugged
0.924962284388234,0.121705377009187,Plugged
0.947117847302124,0.082840773048782,Plugged
0.951639900282272,0.067109881959688,Plugged
0.951589370480931,0.07959262948443,Plugged
0.947799933394855,0.079951441365618,Plugged
0.925303310878283,0.129240352256692,Active
0.91874761551406,0.123952654236913,Plugged
0.918873906904792,0.134905748296306,Plugged
0.942406324123317,0.097759659187398,Plugged
0.942684204918024,0.093435079979481,Plugged
0.94274735061339,0.087958520573555,Plugged
0.944301026110074,0.085106936415119,Plugged
0.924987549288893,0.113056218593353,Plugged
0.91102980094452,0.126917530474521,Plugged
0.929951688361725,0.119476985920072,Plugged
0.9299390724677,0.123121713642834,Plugged
0.918823410216036,0.129448075028991,Plugged
0.937113741341874,0.113207282949783,Plugged
0.931075893659749,0.112961787900262,Plugged
0.949050463196173,0.072510896811169,Plugged
0.942999999620024,0.140684436415127,Plugged
0.941547383725974,0.082916317603226,Plugged
0.946069436706099,0.087203124533921,Plugged
0.947079933394855,0.095814535425026,Plugged
0.94628417180544,0.090262456217115,Plugged
0.95217043008359,0.098647233444815,Plugged
0.951753575778955,0.093586144335911,Plugged
0.912735032732594,0.129070377009191,Plugged
0.943252615514049,0.113887134434938,Plugged
0.949404138692857,0.119703594830981,Plugged
0.946953642004123,0.092830748296312,Plugged
0.937795827434582,0.102575228494321,Plugged
0.947711522798831,0.09011136710819,Plugged
0.943290496308756,0.124198149286399,Plugged
0.950755694984248,0.123971540375524,Plugged
0.943315761209414,0.118664956217099,Plugged
0.943164204918024,0.102971812652732,Plugged
0.950717814189541,0.119703594830981,Plugged
0.949391489686246,0.103198421563642,Plugged
0.951740959884907,0.11983579780126,Plugged
0.937113741341874,0.09764634235573,Plugged
0.932452714851799,0.094039386910191,Plugged
0.937593741341875,0.093340649286425,Plugged
0.924444403593527,0.09802404037553,Plugged
0.937631622136558,0.087939634434944,Plugged
0.93710109233524,0.084087159187388,Plugged
0.933741125447824,0.087165377009193,Plugged
0.948166257898149,0.074739263147789,Active
0.946435728096831,0.076929881959682,Active
0.921273906904793,0.145707753246809,Plugged
0.925758045977625,0.145783297801254,Plugged
0.930949569156432,0.107919584929969,Plugged
0.925682284388234,0.108750500771553,Plugged
0.937012681739216,0.103746070078482,Plugged
0.93100009895775,0.10255634235571,Plugged
0.9250254300836,0.10278297601908,Plugged
0.935901125447825,0.107107555226996,Plugged
0.912836092335252,0.134735773048805,Plugged
0.912608708229277,0.102613000771544,Plugged
0.938174767831924,0.072303149286411,Plugged
0.938465297633265,0.073115203741843,Plugged
0.493724635381598,0.270780723543826,Plugged
0.495164635381599,0.283584510672535,Plugged
0.491387814189548,0.278768916613151,Plugged
0.951639900282272,0.342277976019076,Plugged
0.948431522798831,0.322373570078495,Plugged
0.440937814189547,0.550235624533944,Plugged
0.439876787699473,0.541850847306208,Active
0.890276324123314,0.208820228494323,Plugged
0.900874105580271,0.161684164137884,Plugged
0.906899304255786,0.160060079979478,Plugged
0.912911887037228,0.160041193840867,Plugged
0.894583642004121,0.186271961167605,Plugged
0.876053310878283,0.186366391860661,Plugged
0.89267629101073,0.184931144335908,Plugged
0.876596456573649,0.190690971068577,Plugged
0.890048940017362,0.188368149286406,Idle
0.898448873792196,0.179152456217121,Plugged
0.877404867169673,0.188368149286406,Plugged
0.882798509553798,0.190634312652744,Plugged
0.872415463196183,0.188368149286406,Plugged
0.89275208571273,0.18842480770224,Plugged
0.896377317500805,0.176999609682451,Plugged
0.896238377103463,0.185384386910187,Plugged
0.88800264862663,0.186234188890382,Plugged
0.885413211540531,0.191030896811154,Plugged
0.881093244653114,0.186555228494348,Plugged
0.876937516176307,0.192692728494323,Plugged
0.89556890690478,0.186290847306216,Plugged
0.892549966507437,0.182816070078495,Plugged
0.892474204918023,0.175148916613136,Plugged
0.879312218163064,0.186611886910182,Plugged
0.877594337368356,0.192636070078489,Plugged
0.888356357235899,0.192730500771545,Idle
0.894432052600145,0.176961837405229,Idle
0.895644701606756,0.184364609682456,Idle
0.890996324123315,0.187159535425023,Plugged
0.886891092335239,0.188821391860686,Plugged
0.87794801286504,0.191465228494328,Plugged
0.888760562533923,0.1812108720587,Plugged
0.878263807567039,0.180021144335928,Plugged
0.879400661871674,0.1815885700785,Plugged
0.885564800944507,0.186309733444827,Plugged
0.886777416838556,0.190690971068577,Plugged
0.896326787699488,0.186989584929981,Idle
0.885931092335239,0.180115575028984,Plugged
0.892954204918023,0.175035599781468,Plugged
0.895442582401463,0.171938520573547,Plugged
0.869143906904791,0.187688297801252,Plugged
0.89243629101073,0.165177802751757,Plugged
0.889417383725972,0.186762951266612,Plugged
0.87961536385843,0.190615426514133,Plugged
