latitude,longitude
0.598527781076969,0.616029708692357
0.56478917180544,0.649908743345807
0.591049966507429,0.6281347581973
0.588005761209427,0.630589758197325
0.594132019487553,0.635896342355715
0.567189138692856,0.635122084929965
0.532136887037228,0.701671540375517
0.532907383725984,0.702880178989396
0.563816555911414,0.648473520573549
0.557627151937899,0.68743253047455
0.583951092335254,0.6520993621577
0.571079635381613,0.653232456217099
0.570271224785565,0.6520993621577
0.545892516176308,0.687243693840863
0.537985231408085,0.692871317603254
0.578911125447837,0.646887208692366
0.582991092335254,0.645017629484439
0.592616257898161,0.631496218593354
0.599866688361726,0.635027654236909
0.59987933736836,0.63582082255373
0.599891953262408,0.636632852256703
0.540991522798818,0.679217703741855
0.556970297633265,0.661957159187412
0.556502946639875,0.6619382730488
0.561176589023975,0.652156020573534
0.550351423461066,0.677027084929998
0.546726191672991,0.673722282949778
0.553926125447824,0.671399461167607
0.545589370480942,0.672645847306213
0.558119767831924,0.672211515623039
0.558296622136559,0.671626094830976
0.562035529421341,0.671796045326017
0.561669204918023,0.674836466118105
0.560709204918023,0.673533446316125
0.535471589023986,0.687319213642848
0.535496853924644,0.688811119583435
0.556212416838557,0.679557629484433
0.556073476441215,0.679161070078481
0.557210297633265,0.677045971068609
0.556515562533923,0.666829386910169
0.544212549288892,0.67836790176166
0.555884006242533,0.681880451266604
0.534486324123326,0.69872555027652
0.537328410216035,0.698347852256721
0.534511589023985,0.701199436415121
0.536848410216035,0.698140129484422
0.545917781076966,0.687980178989391
0.545905165182918,0.690907307702271
0.550237747964383,0.688414535425024
0.533880032732595,0.708923248296314
0.537202085712718,0.700727307702266
0.552018774454457,0.688187926514149
0.5488482777657,0.688225698791372
0.552764039355116,0.692078149286433
0.547446191672992,0.691908198791356
0.565711257898148,0.666413916613147
0.555277681739215,0.664015575028991
0.616350728096832,0.632043891860689
0.620140165182931,0.624792183939892
0.570460694984248,0.644847678989398
0.57041016518293,0.644564411662654
0.544882019487552,0.691643817603259
0.554001920149824,0.66339238195967
0.570839635381613,0.650437530474532
0.57491960226903,0.650229782949773
0.574136456573664,0.650607480969573
0.573429072467688,0.652835872058688
0.571963840679614,0.648303570078508
0.561189204918023,0.677197060177499
0.559408178427949,0.676762703741866
0.544351489686234,0.685619609682457
0.570435430083589,0.663826738395338
0.560380794321998,0.677234832454721
0.560254469818681,0.680124188890379
0.562022880414707,0.676800476019088
0.561580794321999,0.666489461167592
0.561997615514048,0.666187307702272
0.5498840724677,0.669454362157695
0.594586754586894,0.620580896811183
0.594030959884918,0.619901070078489
0.594473079090211,0.620203223543844
0.594359403593528,0.62167621859336
0.603251920149825,0.616199659187398
0.573845926772323,0.644167827504244
0.57251963538159,0.644054510672541
0.571925926772322,0.644167827504244
0.57041016518293,0.644356664137896
0.565041787699488,0.649757678989377
0.564359701606757,0.633781268098302
0.533854767831936,0.695250773048799
0.536684204918035,0.695382976019078
0.577900628759081,0.626661763147819
0.579214271143203,0.631685079979501
0.530216887037227,0.705278520573552
0.532440032732594,0.705920599781484
0.53081056253391,0.710490674038886
0.530936887037227,0.7102451789894
0.529800065845178,0.699594238395327
0.538882085712719,0.691606045326037
0.532541092335252,0.694419857207215
0.531934767831935,0.692890203741865
0.532578973129936,0.693041268098295
0.526831688361737,0.703276738395312
0.530027416838544,0.70178485720722
0.52926953604386,0.703975476019077
0.52911797975247,0.706864832454735
0.529648476441202,0.709395377009205
0.590355231408087,0.648246911662639
0.543517814189551,0.68988753047454
0.583092151937888,0.650456416613143
0.598085661871676,0.631685079979501
0.598035132070335,0.627511565128014
0.609416092335243,0.62337582255375
0.595268840679625,0.631420698791369
0.604401390348485,0.631269609682444
0.606599271143193,0.62467886710819
0.594814138692869,0.624320055227002
0.605083476441216,0.629041218593364
0.588056291010744,0.624017901761647
0.592287847302137,0.62337582255375
0.620834900282273,0.624376713642835
0.619950694984248,0.624584461167594
0.562944966507438,0.638710154236928
0.579403774454447,0.628493570078488
0.589786820812062,0.623470253246806
0.589420496308745,0.622865946316132
0.567050198295514,0.663921144335935
0.576043807567031,0.654856540375539
0.583243708229279,0.661145104731944
0.568060728096832,0.64964436215771
0.574666953262396,0.655744114632957
0.570852284388223,0.655876292850776
0.570877516176297,0.657519263147793
0.584936324123328,0.630854139385422
0.566140728096831,0.640504213642835
0.562566026110073,0.652628149286424
0.566115463196172,0.638766812652762
0.612409734719342,0.616105253246802
0.611992880414708,0.61493441166264
0.615037085712734,0.617370525524054
0.592464668494185,0.621506243345823
0.575677483063714,0.642770352256713
0.59520569498426,0.618598025524049
0.558852383725973,0.658878966118101
0.561782880414707,0.658539040375524
0.5585113572359,0.6580102532468
0.560216589023998,0.656253990870575
0.558587118825314,0.660370847306228
0.564511291010733,0.635197629484445
0.567479668494197,0.65923775324683
0.599298277765701,0.635745277999285
0.622956986374982,0.608551391860685
0.591289966507429,0.620165451266621
0.56146708571273,0.648605723543827
0.616653906904783,0.602243916613139
0.566620728096831,0.662769188890385
0.597239370480944,0.616294089880489
0.562119204918035,0.672076738395333
0.562351291010731,0.672079312652761
0.597138310878286,0.628531342355711
0.562464999620024,0.671777159187406
0.558385032732607,0.685581837405235
0.592110992997502,0.648228025524028
0.592022582401478,0.648228025524028
0.591656257898161,0.648228025524028
0.591479436706112,0.648228025524028
0.574856423461079,0.658614560177509
0.573378542666371,0.658614560177509
0.568414403593515,0.637237159187413
0.561921820812072,0.671796045326017
0.568414403593515,0.637388248296302
0.597150926772334,0.628436911662655
0.574022747964395,0.658614560177509
0.597125694984261,0.628625773048802
0.5409409929975,0.691171688890369
0.586755264520671,0.628814609682454
0.610085529421341,0.660805178989402
0.610072913527292,0.661296193840869
0.588005761209427,0.657028273048786
0.900722516176295,0.386014782949778
0.900672019487563,0.385958149286404
0.928499072467699,0.372852208692341
0.928941191672993,0.372852208692341
0.885615330745848,0.400574857207206
0.882318509553797,0.393814139385416
0.887371092335239,0.399026317603245
0.887093211540532,0.396099188890364
0.887080562533922,0.385693743345812
0.932414834057092,0.384409609682443
0.896983608891537,0.383314287900267
0.896983608891537,0.381595797801265
0.900583575778953,0.378819758197309
0.897867814189561,0.378819758197309
0.899712019487563,0.376081466118081
0.896958343990878,0.373475401761662
0.899724635381611,0.385731515623035
0.895770992997488,0.374230773048801
0.948090463196173,0.363655377009172
0.922688608891526,0.377837753246801
0.908730860547177,0.372757777999285
0.906646688361737,0.375420500771573
0.905471953262395,0.378612010672551
0.893926820812072,0.400612629484428
0.897930992997489,0.400234931464629
0.900558310878295,0.39679792651413
0.904600396971004,0.396835698791352
0.911156092335251,0.393549758197319
0.894204701606779,0.399007431464634
0.889834238030607,0.377969931464619
0.881282747964383,0.402538842355729
0.896187847302122,0.40355861958346
0.894179436706097,0.403917431464649
0.890528940017363,0.406447976019083
0.90089937048093,0.388564213642859
0.897792019487562,0.388564213642859
0.90209937048093,0.38858309978147
0.897337317500806,0.385089436415138
0.914061324123326,0.374023050276502
0.855893509553784,0.415814758197293
0.856664039355102,0.413737456217103
0.86047874134186,0.414530599781464
0.864457648626642,0.408865203741851
0.575045893659738,0.339671886910161
0.57491960226903,0.339539683939883
0.534865264520668,0.379537357207191
0.560886059222657,0.366280352256698
0.561037648626633,0.366185921563642
0.712943410216028,0.175073372058691
0.713031853924638,0.18058767898938
0.706602648626636,0.180641094830951
0.574464867169688,0.339048693840876
0.568288079090222,0.374853966118086
0.580414271143203,0.372040154236908
0.568300728096832,0.37453292651412
0.559686059222657,0.366280352256698
0.560241853924657,0.37706347106859
0.597504635381603,0.321429337405208
0.55979973471934,0.366015971068601
0.559926059222657,0.366355872058683
0.545425165182918,0.380802629484444
0.583963708229279,0.356384782949764
0.584127913527303,0.356384782949764
0.572077516176297,0.342070228494317
0.59722672147431,0.321655946316118
0.58065427114318,0.323582183939879
0.580136390348496,0.323582183939879
0.586856324123329,0.332382406712142
0.58726052942133,0.332023619583448
0.587677350613379,0.331721466118093
0.574704867169688,0.33927530275175
0.57484380756703,0.339388619583453
0.545488310878284,0.375382753246811
0.550616688361725,0.386184758197314
0.59778251617631,0.321221589880485
0.602039304255776,0.332382406712142
0.587399469818695,0.331910302751746
0.587538410216037,0.331834758197301
0.620051754586907,0.272612530474531
0.712627648626637,0.227459362157686
0.712665529421345,0.230726391860684
0.560229204918023,0.366185921563642
0.54979562875909,0.348207753246822
0.554848211540532,0.346885822553736
0.549694602269017,0.373211020573529
0.554911390348484,0.358820921563638
0.554949271143191,0.362333446316121
0.549151456573651,0.373947505722057
0.549151456573651,0.367262357207207
0.554166125447825,0.338633223543854
0.585997383725963,0.34295782750423
0.518886489686245,0.384768396811172
0.542065198295501,0.386940129484418
0.534044238030619,0.397515550276506
0.53394317842796,0.395740377009176
0.530722151937886,0.396854584929963
0.530621092335251,0.394645079979495
0.530040065845178,0.391623520573558
0.527513774454445,0.394815030474536
0.528739006242519,0.398233149286424
0.525278012865053,0.397062307702262
0.533968443328619,0.365732678989398
0.603643509553777,0.318653273048793
0.602721423461069,0.316670401761659
0.606915065845169,0.317916787900265
0.539917847302134,0.35908530275177
0.541951522798818,0.362956639385407
0.541976787699477,0.381765748296306
0.539324171805451,0.384730649286409
0.534322118825302,0.384881713642839
0.53765682081206,0.391566886910184
0.534271589023985,0.392284485920066
0.586174204918035,0.342599015623041
0.582157416838547,0.34280673839534
0.583597383725962,0.356101515623056
0.580717416838546,0.371832431464645
0.58073006584518,0.345903817603262
0.578544834057105,0.360350575028987
0.577610098957763,0.342617901761653
0.576599569156445,0.363636490870561
0.57154698637498,0.342674535425027
0.564384966507439,0.348982010672537
0.57903744995113,0.339407505722064
0.52179172147432,0.372021268098297
0.521766456573661,0.371870203741867
0.521728575778954,0.371719114632942
0.521678045977637,0.371549164137901
0.521640132070344,0.371360302751754
0.52156437048093,0.371058149286399
0.59126470160677,0.30617052552405
0.59069625789816,0.306359386910162
0.536772615514059,0.382275624533925
0.563879701606757,0.360293916613154
0.564763906904781,0.338822084929966
0.584532118825304,0.356101515623056
0.58378688703723,0.356082629484445
0.570195430083589,0.336858075028983
0.586047913527304,0.342429040375505
0.568351224785587,0.375817084929984
0.56783334399088,0.363598718593339
0.563867085712732,0.363579832454728
0.570347019487564,0.362182381959692
0.536216853924645,0.37974510473195
0.545008310878283,0.36822545126661
0.536128410216035,0.373362084929994
0.537303145315377,0.37706347106859
0.536999999620011,0.369415203741842
0.545513575778942,0.375552703741852
0.543618873792209,0.368149931464625
0.5449704300836,0.378177678989378
0.541016787699476,0.379027480969573
0.583294238030619,0.374362976019079
0.601546688361727,0.331532604731946
0.598313045977628,0.3207683720587
0.54023364200411,0.357064634434918
0.578570098957764,0.331494832454724
0.587677350613379,0.331513718593335
0.506229767831922,0.567326218593346
0.494848840679623,0.461402282949771
0.448175661871672,0.522796243345822
0.434798940017372,0.527385203741871
0.472061721474319,0.539886837405225
0.467804900282268,0.568874758197307
0.466339668494194,0.568855872058696
0.470040694984245,0.568893644335918
0.47036910558027,0.568874758197307
0.471505926772319,0.568893644335918
0.476444834057102,0.568912530474529
0.487459436706107,0.568855872058696
0.491312052600134,0.568742579979488
0.477013244653126,0.452753099781478
0.478124800944517,0.451620030474539
0.455577681739213,0.427882035425013
0.505055065845189,0.568176020573542
0.505156092335238,0.568176020573542
0.505257151937897,0.568176020573542
0.505358211540531,0.568176020573542
0.505914006242531,0.568176020573542
0.45585556253392,0.568855872058696
0.456853443328628,0.568855872058696
0.560848145315388,0.403955203741871
0.459240794321995,0.568836985920085
0.459063940017361,0.568836985920085
0.538237880414719,0.469390476019096
0.468878575778951,0.52636542651414
0.473110132070344,0.468635104731956
0.432740032732592,0.530123471068605
0.432638973129957,0.529915748296306
0.432841059222664,0.531955302751769
0.435278940017373,0.530387877009197
0.454011390348481,0.475641292850773
0.45190192014982,0.471165624533931
0.555669271143191,0.453244114632945
0.526389569156444,0.464065005722059
0.550477747964384,0.453319659187389
0.542658873792208,0.456737777999277
0.541383112202794,0.453848421563654
0.482230032732592,0.481042307702254
0.48033529763325,0.546156540375513
0.480449006242519,0.546194312652736
0.490680463196182,0.533163916613152
0.4879015559114,0.540113446316135
0.458849204918019,0.543550451266599
0.460933410216045,0.541284312652756
0.446912516176306,0.537809535425035
0.444929370480939,0.538470500771578
0.438739966507424,0.53765844631611
0.441594668494181,0.544891268098296
0.44232728438823,0.546062109682457
0.435064204918031,0.536657555227025
0.444676721474329,0.52290956017749
0.447253542666379,0.523457208692365
0.443123079090207,0.524325896811172
0.468878575778951,0.565211144335934
0.492752019487573,0.464140550276504
0.444941986374988,0.568780327504251
0.447051456573648,0.568836985920085
0.449956688361723,0.568836985920085
0.473211191673002,0.525081292850771
0.442175694984254,0.525817777999299
0.468297549288878,0.568874758197307
0.495922516176307,0.447144362157698
0.495682516176306,0.447824213642852
0.446432516176306,0.522286367108204
0.443287284388231,0.524193693840858
0.420954867169683,0.505365723543843
0.434963145315373,0.509350377009182
0.446217781076964,0.522361886910189
0.433396853924641,0.509274832454737
0.45151036385843,0.483856119583432
0.431148443328615,0.510634535425046
0.4158517545869,0.492297555227002
0.446003045977623,0.522437431464634
0.495278310878282,0.447786441365629
0.495644635381599,0.447219906712142
0.495088840679623,0.447238792850789
0.495417251275648,0.447843099781463
0.495366721474307,0.447238792850789
0.435291555911398,0.477926342355721
0.496768840679624,0.447748693840867
0.49513937048094,0.447843099781463
0.496225661871673,0.447786441365629
0.495505694984258,0.44718213443492
0.496048840679624,0.447144362157698
0.494962516176306,0.447201020573531
0.465682847302121,0.482741911662645
0.494823575778964,0.4472576789894
0.494861489686233,0.447861985920074
0.496629867169673,0.447710921563644
0.497173045977625,0.447673149286422
0.462512350613387,0.568912530474529
0.462196555911411,0.569006961167621
0.4963646353816,0.447729807702256
0.497829867169674,0.4476353770092
0.496314105580282,0.447125500771546
0.49659198637499,0.447106614632935
0.496869867169673,0.447087728494324
0.497135132070332,0.447068842355712
0.43381367511669,0.509142654236918
0.433611589023982,0.509199312652752
0.433775794322006,0.480872332454718
0.490882582401475,0.444330550276519
0.491097317500816,0.444330550276519
0.490528906904791,0.444311688890368
0.490743608891547,0.444292802751757
0.431312648626639,0.510577877009177
0.492701489686232,0.444179485920089
0.49755198637499,0.447106614632935
0.497299337368356,0.447068842355712
0.492916224785573,0.444179485920089
0.497627747964381,0.447049956217101
0.49779198637499,0.44703107007849
0.473110132070344,0.508311713642839
0.4916151982955,0.444236144335923
0.491539403593524,0.444292802751757
0.491968873792207,0.444273916613146
0.493282549288891,0.444198372058701
0.492183608891525,0.444255030474534
0.492410959884914,0.444255030474534
0.433561059222665,0.480928990870587
0.423620098957757,0.485329114632948
0.493055165182915,0.444217258197312
0.491400463196182,0.444255030474534
0.493358343990867,0.444141713642867
0.490958343990865,0.444273916613146
0.491829933394841,0.444236144335923
0.492044668494183,0.444217258197312
0.492272019487573,0.444198372058701
0.49248675458689,0.444198372058701
0.494330959884916,0.447295451266622
0.490389933394841,0.444368322553742
0.495669900282258,0.447163248296309
0.497779337368356,0.447654263147811
0.497728807567039,0.447654263147811
0.496617251275648,0.447767555227018
0.494760430083599,0.447144362157698
0.435076820812056,0.482118718593359
0.458053443328629,0.485517951266601
0.435342085712739,0.480966763147809
0.497021456573649,0.447692035425033
0.49707198637499,0.447692035425033
0.455148211540554,0.483572852256724
0.487194204918034,0.568780327504251
0.496882516176307,0.447748693840867
0.49699619167299,0.447748693840867
0.497097251275649,0.447729807702256
0.418933840679609,0.502570797801276
0.418933840679609,0.502570797801276
0.464937582401462,0.484989188890371
0.469800694984245,0.48459260473196
0.495391986374989,0.44718213443492
0.495341456573648,0.44718213443492
0.49467201948755,0.447824213642852
0.494975165182916,0.447861985920074
0.494646754586892,0.447880872058685
0.495606721474307,0.447163248296309
0.495556191672989,0.447163248296309
0.495442516176306,0.44718213443492
0.43156529763325,0.509879139385412
0.501758244653115,0.531766441365621
0.50142983405709,0.531917530474546
0.497539337368356,0.447710921563644
0.497640396971015,0.447710921563644
0.49770354266638,0.447692035425033
0.494495165182916,0.447276565128011
0.468183873792195,0.482553075028993
0.497122516176307,0.447692035425033
0.454693476441212,0.483610624533946
0.460592350613386,0.485310228494337
0.435379999620008,0.481155599781462
0.431552648626639,0.481457753246816
0.432398973129957,0.481250030474518
0.464748112202803,0.4717699562171
0.465581787699486,0.476321144335927
0.471379602269025,0.482307579979471
0.472718542666368,0.482194263147804
0.47365327776571,0.482118718593359
0.468916489686244,0.476132307702239
0.459076589023995,0.543625995821079
0.451042979752455,0.48389389186069
0.456929238030604,0.483421763147799
0.571572251275638,0.399630624533954
0.555037681739215,0.405088273048775
0.480638476441201,0.537998372058687
0.554911390348484,0.405239362157699
0.554785065845167,0.405409312652741
0.554822946639874,0.405352654236907
0.554721920149824,0.405465971068609
0.548153542666382,0.445765797801273
0.571534370480931,0.399196268098286
0.556768211540533,0.450165921563634
0.48065109233525,0.537960599781465
0.548469337368358,0.44603017898937
0.557109238030606,0.450316985920064
0.548393542666382,0.446011292850759
0.456878708229286,0.471448916613135
0.545084105580283,0.483761688890376
0.435796820812057,0.537828421563646
0.469282781076976,0.482477530474548
0.464255463196168,0.471826589880474
0.571003840679613,0.399082976019079
0.482735297633252,0.517433000771563
0.544856754586893,0.484309337405217
0.545248310878283,0.484328223543828
0.545336754586893,0.484233817603232
0.571016489686247,0.399271812652766
0.571471224785565,0.399441763147807
0.526376953262396,0.463895055227018
0.526376953262396,0.463970599781463
0.548305132070334,0.470429139385438
0.548532483063724,0.470410253246827
0.548734602269017,0.47037248096957
0.548974602269017,0.470391367108181
0.544831489686234,0.48404495621712
0.503400330745847,0.531483174038878
0.503400330745847,0.531275451266614
0.486297350613399,0.55593879285078
0.431615827434591,0.480645723543844
0.571016489686247,0.399517307702252
0.571016489686247,0.399573966118086
0.572380661871663,0.406542406712174
0.503412979752457,0.531879758197324
0.548103045977626,0.47044802552405
0.538288410216036,0.488615055227017
0.476495363858419,0.452450946316123
0.537833675116694,0.488917208692372
0.537555761209425,0.489106045326024
0.539463112202792,0.4689183720587
0.464634436706096,0.468786169088386
0.539437847302134,0.468729510672553
0.5483682777657,0.445935748296314
0.539488377103451,0.469012777999296
0.571572251275638,0.399498421563641
0.57154698637498,0.398913000771578
0.54264625789816,0.45662446116761
0.54264625789816,0.456530030474518
0.555088211540532,0.405031614632941
0.571976456573662,0.406561292850786
0.572102781076956,0.406542406712174
0.571534370480931,0.398988545326023
0.545551489686235,0.483610624533946
0.460895529421338,0.467275401761648
0.57227963538159,0.406542406712174
0.571685959884907,0.406542406712174
0.555214536043849,0.448409634434915
0.554785065845167,0.442102183939864
0.544679900282259,0.483988297801251
0.431577913527298,0.531993050276531
0.374370098957757,0.573274881959669
0.37424377445444,0.573274881959669
0.415220198295509,0.570517728494324
0.427295860547174,0.542285178989381
0.427308509553784,0.543002802751758
0.460541820812069,0.481023421563643
0.461931291010752,0.480928990870587
0.426348509553783,0.54381485720719
0.49675619167299,0.447106614632935
0.496970926772332,0.447522060177497
0.405936092335236,0.531143248296301
0.410268675116702,0.57299161463296
0.409586589023994,0.533957060177514
0.406087648626627,0.531483174038878
0.364568079090215,0.60840030275176
0.364845992997507,0.608438075028983
0.364378608891532,0.608381441365609
0.364277582401459,0.608362555226998
0.474268211540533,0.5179257482963
0.406087648626627,0.533994832454736
0.427295860547174,0.542587332454736
0.426171655249149,0.546062109682457
0.501391920149821,0.53252183740522
0.385068940017371,0.607021738395335
0.501644569156432,0.532408520573553
0.460895529421338,0.481004535425032
0.461754436706094,0.480928990870587
0.414980198295509,0.570517728494324
0.419628575778951,0.501702109682469
0.496288840679624,0.44718213443492
0.497084602269015,0.447087728494324
0.496351986374989,0.44718213443492
0.496844602269015,0.447144362157698
0.411531820812068,0.578354857207219
0.411948642004117,0.578279312652739
0.496920396971014,0.447087728494324
0.462108145315387,0.480910104731976
0.424340098957758,0.543286070078501
0.374572185050488,0.572349535425028
0.374862714851805,0.573274881959669
0.374736423461074,0.573274881959669
0.37448377445444,0.573274881959669
0.397270926772329,0.597220599781458
0.496427781076966,0.447125500771546
0.396462483063719,0.597088421563639
0.385157350613396,0.606946193840855
0.397536158560403,0.596106416613165
0.444701986374987,0.523872654236928
0.412188642004117,0.578279312652739
0.442302019487572,0.525119040375534
0.445030430083597,0.523740476019074
0.412176026110069,0.577089584929967
0.442163079090206,0.524816886910179
0.450360893659747,0.568836985920085
0.406037151937895,0.533881515623034
0.410079204918019,0.570763223543845
0.410142350613385,0.57299161463296
0.416887549288876,0.572500624533953
0.417418079090217,0.570272233444838
0.417531754586901,0.572500624533953
0.417721224785583,0.570272233444838
0.501391920149821,0.532578495821054
0.501341423461066,0.532597357207206
0.419375959884902,0.500946713642835
0.409371853924653,0.534013718593348
0.370353310878291,0.608475847306205
0.46261337710346,0.480872332454718
0.46238602611007,0.483119609682445
0.462727085712729,0.483100723543833
0.366071224785581,0.609099040375526
0.396146721474328,0.597352802751771
0.366071224785581,0.608475847306205
0.37077013207034,0.609099040375526
0.495922516176307,0.447748693840867
0.501682449951139,0.532389634434942
0.374610098957757,0.573274881959669
0.464899668494193,0.480759040375511
0.496579370480941,0.447710921563644
0.496453045977624,0.447786441365629
0.571622781076956,0.408789659187406
0.415788608891534,0.570933198791381
0.497400396971014,0.447673149286422
0.501543509553797,0.532465178989387
0.441354668494181,0.545703297801269
0.49603619167299,0.447748693840867
0.444588310878281,0.523929312652761
0.475800628759077,0.517810698791363
0.418062284388218,0.497585253246816
0.371616456573658,0.608494733444816
0.444803045977622,0.523834906712165
0.495909900282258,0.447805327504241
0.496066224785587,0.447797530474543
0.41004129101075,0.57098983245472
0.415914933394851,0.570933198791381
0.501278244653115,0.532578495821054
0.415548608891534,0.570933198791381
0.417860165182925,0.499549238395339
0.387329966507422,0.557034089880461
0.415422317500802,0.570933198791381
0.501442449951139,0.532502951266609
0.431464238030615,0.532030822553754
0.431123178427956,0.532163025524032
0.431262151937884,0.532200797801255
0.432310562533909,0.480381342355711
0.431236887037225,0.53212525324681
0.431350562533908,0.532068594830976
0.417304403593511,0.495016936415124
0.417203343990876,0.494884733444845
0.417190694984242,0.494828099781472
0.417165430083583,0.494771441365638
0.417215959884924,0.494771441365638
0.417165430083583,0.494658124533936
0.417228608891535,0.494525946316117
0.43089582743459,0.532257456217123
0.501834039355115,0.532332976019073
0.409826555911409,0.57091431265277
0.384879469818689,0.607172802751765
0.496402516176307,0.447163248296309
0.497109867169673,0.447125500771546
0.496175132070355,0.447786441365629
0.475619204918017,0.517826738395314
0.412807582401459,0.578279312652739
0.495770926772331,0.447767555227018
0.416028608891534,0.570933198791381
0.415295992997485,0.570933198791381
0.427308509553784,0.542700649286403
0.442415694984255,0.522985079979475
0.496010926772331,0.447805327504241
0.419451721474316,0.501267753246801
0.412794966507435,0.577089584929967
0.412668642004118,0.577089584929967
0.442403079090206,0.525326787900292
0.413034966507435,0.577089584929967
0.411936026110069,0.577089584929967
0.412794966507435,0.577089584929967
0.384967880414713,0.60709728294978
0.409169734719359,0.534202555227
0.408487648626628,0.587343941365629
0.418807516176315,0.545514461167616
0.416154933394851,0.570933198791381
0.495846721474307,0.447805327504241
0.501732979752456,0.532370748296331
0.43548102611008,0.564965649286413
0.404925562533919,0.588420377009194
0.371932218163048,0.609099040375526
0.364227052600142,0.608966862157707
0.386748906904787,0.605548743345819
0.370239602269022,0.608475847306205
0.370088045977632,0.608475847306205
0.370024867169681,0.608475847306205
0.366235430083582,0.609099040375526
0.364732317500801,0.608419188890372
0.397030926772329,0.597428347306216
0.396753012865037,0.596824040375542
0.396702483063719,0.596861787900269
0.395843542666377,0.59848587205871
0.388062582401471,0.605435426514152
0.387279436706105,0.60517104532602
0.387658377103447,0.604887777999276
0.387481522798812,0.605019956217095
0.370542781076974,0.609099040375526
0.399380363858428,0.568591490870564
0.365907019487557,0.608475847306205
0.396664602269012,0.59688067403888
0.418239105580267,0.560622183939885
0.370542781076974,0.608475847306205
0.415182317500802,0.578033817603253
0.425603244653124,0.544475797801274
0.405355032732601,0.586248619583453
0.424276953262392,0.572821664137884
0.414891787699485,0.575257777999298
0.430744238030614,0.570328891860672
0.430314767831931,0.57046107007849
0.364441787699483,0.608381441365609
0.364328079090214,0.608362555226998
0.497274072467697,0.447729807702256
0.497425661871673,0.447710921563644
0.497488807567039,0.447710921563644
0.497210926772332,0.447729807702256
0.497804602269015,0.447692035425033
0.457143973129945,0.483421763147799
0.471834337368367,0.482269807702249
0.460718675116703,0.481004535425032
0.412062350613386,0.578279312652739
0.495480430083599,0.447238792850789
0.386572085712738,0.605680921563638
0.388176257898154,0.60532210968245
0.36618493339485,0.609099040375526
0.396260396971011,0.59725837205868
0.397864602269013,0.596691837405228
0.496667781076966,0.447767555227018
0.496200396971014,0.447729807702256
0.501783509553797,0.53235186215772
0.496149900282258,0.447748693840867
0.396828807567036,0.596748495821062
0.374938509553781,0.572349535425028
0.374445893659756,0.572349535425028
0.495871986374989,0.447748693840867
0.412542317500801,0.577089584929967
0.412542317500801,0.577089584929967
0.434255794322007,0.542039683939895
0.425944304255783,0.544475797801274
0.420171721474317,0.545514461167616
0.425489569156441,0.544475797801274
0.423215893659757,0.544475797801274
0.419716986374975,0.545514461167616
0.419489635381609,0.545514461167616
0.431918973129956,0.540925500771568
0.431855827434591,0.54073663938542
0.424921158560416,0.54341827304878
0.430706357235907,0.541284312652756
0.430744238030614,0.532956169088394
0.412630761209411,0.53305059978145
0.421258045977634,0.506139980969593
